Step: [1/67851] train_min_loss: [2.8260] train_acc: [0.0900] test_min_loss: [2.8063] test_acc: [0.1200]
Step: [101/67851] train_min_loss: [1.3384] train_acc: [0.5400] test_min_loss: [1.5910] test_acc: [0.4500]
Step: [201/67851] train_min_loss: [1.4846] train_acc: [0.4700] test_min_loss: [1.5505] test_acc: [0.5000]
Step: [301/67851] train_min_loss: [1.3285] train_acc: [0.5000] test_min_loss: [1.6141] test_acc: [0.5200]
Step: [401/67851] train_min_loss: [1.3388] train_acc: [0.5900] test_min_loss: [1.4774] test_acc: [0.5400]
Step: [501/67851] train_min_loss: [1.2075] train_acc: [0.6400] test_min_loss: [1.3537] test_acc: [0.5600]
Step: [601/67851] train_min_loss: [1.1931] train_acc: [0.6200] test_min_loss: [1.3707] test_acc: [0.5300]
Step: [701/67851] train_min_loss: [0.9470] train_acc: [0.6800] test_min_loss: [1.2550] test_acc: [0.5700]
Step: [801/67851] train_min_loss: [1.0530] train_acc: [0.6500] test_min_loss: [1.5299] test_acc: [0.5100]
Step: [901/67851] train_min_loss: [0.9153] train_acc: [0.7100] test_min_loss: [1.2142] test_acc: [0.5900]
Step: [1001/67851] train_min_loss: [1.1925] train_acc: [0.6800] test_min_loss: [1.0114] test_acc: [0.6600]
Step: [1101/67851] train_min_loss: [0.9286] train_acc: [0.7300] test_min_loss: [0.9889] test_acc: [0.7000]
Step: [1201/67851] train_min_loss: [1.1037] train_acc: [0.6800] test_min_loss: [1.0569] test_acc: [0.7200]
Step: [1301/67851] train_min_loss: [0.8375] train_acc: [0.7600] test_min_loss: [1.3390] test_acc: [0.6300]
Step: [1401/67851] train_min_loss: [1.0172] train_acc: [0.6400] test_min_loss: [1.1307] test_acc: [0.6500]
Step: [1501/67851] train_min_loss: [0.8093] train_acc: [0.7500] test_min_loss: [1.3462] test_acc: [0.5700]
Step: [1601/67851] train_min_loss: [0.6803] train_acc: [0.7800] test_min_loss: [1.0245] test_acc: [0.6800]
Step: [1701/67851] train_min_loss: [0.7607] train_acc: [0.7600] test_min_loss: [1.0198] test_acc: [0.6800]
Step: [1801/67851] train_min_loss: [0.9861] train_acc: [0.7100] test_min_loss: [0.9864] test_acc: [0.6800]
Step: [1901/67851] train_min_loss: [0.8262] train_acc: [0.7600] test_min_loss: [1.2487] test_acc: [0.6200]
Step: [2001/67851] train_min_loss: [0.7280] train_acc: [0.7700] test_min_loss: [1.3443] test_acc: [0.5400]
Step: [2101/67851] train_min_loss: [0.5831] train_acc: [0.8400] test_min_loss: [1.0327] test_acc: [0.6300]
Step: [2201/67851] train_min_loss: [0.9409] train_acc: [0.7400] test_min_loss: [1.0760] test_acc: [0.6100]
Step: [2301/67851] train_min_loss: [0.7678] train_acc: [0.7400] test_min_loss: [1.0259] test_acc: [0.6900]
Step: [2401/67851] train_min_loss: [0.6408] train_acc: [0.8000] test_min_loss: [1.0132] test_acc: [0.6400]
Step: [2501/67851] train_min_loss: [0.7829] train_acc: [0.7300] test_min_loss: [0.9708] test_acc: [0.7500]
Step: [2601/67851] train_min_loss: [0.7087] train_acc: [0.7600] test_min_loss: [1.3608] test_acc: [0.6400]
Step: [2701/67851] train_min_loss: [0.7975] train_acc: [0.7500] test_min_loss: [1.0819] test_acc: [0.6500]
Step: [2801/67851] train_min_loss: [0.8372] train_acc: [0.7200] test_min_loss: [1.2083] test_acc: [0.6500]
Step: [2901/67851] train_min_loss: [0.5200] train_acc: [0.8700] test_min_loss: [1.3343] test_acc: [0.5700]
Step: [3001/67851] train_min_loss: [0.9110] train_acc: [0.7300] test_min_loss: [1.1799] test_acc: [0.6600]
Step: [3101/67851] train_min_loss: [0.6611] train_acc: [0.7900] test_min_loss: [1.1300] test_acc: [0.6700]
Step: [3201/67851] train_min_loss: [0.4329] train_acc: [0.8900] test_min_loss: [1.2773] test_acc: [0.6200]
Step: [3301/67851] train_min_loss: [0.8861] train_acc: [0.6500] test_min_loss: [1.2460] test_acc: [0.6200]
Step: [3401/67851] train_min_loss: [0.7422] train_acc: [0.7200] test_min_loss: [1.2242] test_acc: [0.6400]
Step: [3501/67851] train_min_loss: [0.6387] train_acc: [0.7900] test_min_loss: [1.0322] test_acc: [0.7100]
Step: [3601/67851] train_min_loss: [0.6406] train_acc: [0.7800] test_min_loss: [1.0391] test_acc: [0.7000]
Step: [3701/67851] train_min_loss: [0.6790] train_acc: [0.7600] test_min_loss: [1.0267] test_acc: [0.6800]
Step: [3801/67851] train_min_loss: [0.7114] train_acc: [0.7200] test_min_loss: [1.1072] test_acc: [0.7300]
Step: [3901/67851] train_min_loss: [0.6339] train_acc: [0.7800] test_min_loss: [1.2542] test_acc: [0.5600]
Step: [4001/67851] train_min_loss: [0.4723] train_acc: [0.8500] test_min_loss: [1.0847] test_acc: [0.6900]
Step: [4101/67851] train_min_loss: [0.6831] train_acc: [0.7500] test_min_loss: [1.2019] test_acc: [0.6000]
Step: [4201/67851] train_min_loss: [0.8930] train_acc: [0.7800] test_min_loss: [1.1475] test_acc: [0.6300]
Step: [4301/67851] train_min_loss: [0.5618] train_acc: [0.8400] test_min_loss: [1.0795] test_acc: [0.6600]
Step: [4401/67851] train_min_loss: [0.5242] train_acc: [0.8100] test_min_loss: [1.1072] test_acc: [0.7000]
Step: [4501/67851] train_min_loss: [0.4967] train_acc: [0.8300] test_min_loss: [0.9025] test_acc: [0.7100]
Step: [4601/67851] train_min_loss: [0.6177] train_acc: [0.7700] test_min_loss: [1.2496] test_acc: [0.7100]
Step: [4701/67851] train_min_loss: [0.7137] train_acc: [0.7800] test_min_loss: [0.9722] test_acc: [0.7300]
Step: [4801/67851] train_min_loss: [0.5787] train_acc: [0.8200] test_min_loss: [0.9316] test_acc: [0.7300]
Step: [4901/67851] train_min_loss: [0.6742] train_acc: [0.7600] test_min_loss: [1.1804] test_acc: [0.6600]
