Step: [1/67851] train_min_loss: [2.8420] train_acc: [0.0700] test_min_loss: [2.8547] test_acc: [0.0600]
Step: [101/67851] train_min_loss: [1.4406] train_acc: [0.4800] test_min_loss: [1.6550] test_acc: [0.4000]
Step: [201/67851] train_min_loss: [1.3691] train_acc: [0.5600] test_min_loss: [1.3685] test_acc: [0.5400]
Step: [301/67851] train_min_loss: [1.2362] train_acc: [0.6000] test_min_loss: [1.4491] test_acc: [0.5800]
Step: [401/67851] train_min_loss: [1.3248] train_acc: [0.5800] test_min_loss: [1.2631] test_acc: [0.5800]
Step: [501/67851] train_min_loss: [1.1796] train_acc: [0.6200] test_min_loss: [1.4693] test_acc: [0.4900]
Step: [601/67851] train_min_loss: [0.9741] train_acc: [0.6800] test_min_loss: [0.9578] test_acc: [0.7000]
Step: [701/67851] train_min_loss: [0.9836] train_acc: [0.7000] test_min_loss: [0.9787] test_acc: [0.7000]
Step: [801/67851] train_min_loss: [0.9686] train_acc: [0.6700] test_min_loss: [1.2294] test_acc: [0.5800]
Step: [901/67851] train_min_loss: [1.0432] train_acc: [0.6900] test_min_loss: [1.2870] test_acc: [0.6300]
Step: [1001/67851] train_min_loss: [1.1164] train_acc: [0.5800] test_min_loss: [1.0164] test_acc: [0.7500]
Step: [1101/67851] train_min_loss: [0.8384] train_acc: [0.7300] test_min_loss: [1.3688] test_acc: [0.5800]
Step: [1201/67851] train_min_loss: [0.9314] train_acc: [0.6500] test_min_loss: [0.9545] test_acc: [0.7000]
Step: [1301/67851] train_min_loss: [0.7596] train_acc: [0.7700] test_min_loss: [1.1200] test_acc: [0.6000]
Step: [1401/67851] train_min_loss: [0.7179] train_acc: [0.8000] test_min_loss: [1.3931] test_acc: [0.5500]
Step: [1501/67851] train_min_loss: [0.6538] train_acc: [0.8000] test_min_loss: [1.2193] test_acc: [0.6200]
Step: [1601/67851] train_min_loss: [0.9866] train_acc: [0.6900] test_min_loss: [0.9591] test_acc: [0.6900]
