Step: [1/67851] train_min_loss: [2.8310] train_acc: [0.0600] test_min_loss: [2.8370] test_acc: [0.0700]
Step: [101/67851] train_min_loss: [1.5237] train_acc: [0.4300] test_min_loss: [1.3954] test_acc: [0.5000]
Step: [201/67851] train_min_loss: [1.5149] train_acc: [0.5900] test_min_loss: [1.3817] test_acc: [0.5200]
Step: [301/67851] train_min_loss: [1.4218] train_acc: [0.5700] test_min_loss: [1.3005] test_acc: [0.6100]
Step: [401/67851] train_min_loss: [1.2149] train_acc: [0.6100] test_min_loss: [1.4505] test_acc: [0.5600]
Step: [501/67851] train_min_loss: [0.8736] train_acc: [0.7000] test_min_loss: [1.2205] test_acc: [0.6100]
Step: [601/67851] train_min_loss: [0.9171] train_acc: [0.7200] test_min_loss: [1.2767] test_acc: [0.6600]
Step: [701/67851] train_min_loss: [0.8913] train_acc: [0.7200] test_min_loss: [1.5264] test_acc: [0.4900]
Step: [801/67851] train_min_loss: [1.0411] train_acc: [0.6500] test_min_loss: [1.3760] test_acc: [0.5800]
Step: [901/67851] train_min_loss: [0.9023] train_acc: [0.7300] test_min_loss: [1.3955] test_acc: [0.6100]
Step: [1001/67851] train_min_loss: [1.0215] train_acc: [0.6900] test_min_loss: [1.3473] test_acc: [0.5400]
Step: [1101/67851] train_min_loss: [0.9298] train_acc: [0.7400] test_min_loss: [1.1868] test_acc: [0.6600]
Step: [1201/67851] train_min_loss: [1.0762] train_acc: [0.7000] test_min_loss: [1.0703] test_acc: [0.6400]
Step: [1301/67851] train_min_loss: [0.8548] train_acc: [0.7100] test_min_loss: [0.9485] test_acc: [0.6800]
Step: [1401/67851] train_min_loss: [0.7337] train_acc: [0.7600] test_min_loss: [1.0990] test_acc: [0.6400]
Step: [1501/67851] train_min_loss: [0.7575] train_acc: [0.7300] test_min_loss: [1.3236] test_acc: [0.6200]
Step: [1601/67851] train_min_loss: [0.9542] train_acc: [0.7000] test_min_loss: [1.1595] test_acc: [0.6400]
Step: [1701/67851] train_min_loss: [1.0495] train_acc: [0.6500] test_min_loss: [1.2279] test_acc: [0.5700]
Step: [1801/67851] train_min_loss: [0.6289] train_acc: [0.8000] test_min_loss: [1.1664] test_acc: [0.6400]
Step: [1901/67851] train_min_loss: [0.7089] train_acc: [0.7700] test_min_loss: [0.8993] test_acc: [0.6900]
Step: [2001/67851] train_min_loss: [0.6557] train_acc: [0.7800] test_min_loss: [1.0125] test_acc: [0.7100]
Step: [2101/67851] train_min_loss: [0.8280] train_acc: [0.7400] test_min_loss: [0.9286] test_acc: [0.7200]
Step: [2201/67851] train_min_loss: [1.0415] train_acc: [0.7100] test_min_loss: [0.9520] test_acc: [0.6700]
Step: [2301/67851] train_min_loss: [0.9723] train_acc: [0.7200] test_min_loss: [1.0008] test_acc: [0.6700]
Step: [2401/67851] train_min_loss: [0.5785] train_acc: [0.8000] test_min_loss: [1.3336] test_acc: [0.6400]
Step: [2501/67851] train_min_loss: [0.7357] train_acc: [0.7400] test_min_loss: [1.2113] test_acc: [0.5800]
Step: [2601/67851] train_min_loss: [0.5709] train_acc: [0.8500] test_min_loss: [1.2215] test_acc: [0.5600]
Step: [2701/67851] train_min_loss: [0.8106] train_acc: [0.7500] test_min_loss: [1.1170] test_acc: [0.6300]
Step: [2801/67851] train_min_loss: [0.5884] train_acc: [0.8100] test_min_loss: [1.2212] test_acc: [0.7000]
Step: [2901/67851] train_min_loss: [0.7295] train_acc: [0.7700] test_min_loss: [1.1811] test_acc: [0.6700]
Step: [3001/67851] train_min_loss: [0.7474] train_acc: [0.7400] test_min_loss: [1.0327] test_acc: [0.6900]
Step: [3101/67851] train_min_loss: [0.7550] train_acc: [0.7800] test_min_loss: [1.5642] test_acc: [0.5500]
Step: [3201/67851] train_min_loss: [0.4838] train_acc: [0.8400] test_min_loss: [1.0928] test_acc: [0.7100]
Step: [3301/67851] train_min_loss: [0.5988] train_acc: [0.7400] test_min_loss: [0.9533] test_acc: [0.6800]
Step: [3401/67851] train_min_loss: [0.7624] train_acc: [0.7800] test_min_loss: [0.9564] test_acc: [0.7200]
Step: [3501/67851] train_min_loss: [0.6798] train_acc: [0.8200] test_min_loss: [1.2807] test_acc: [0.5400]
Step: [3601/67851] train_min_loss: [0.7313] train_acc: [0.7300] test_min_loss: [1.2224] test_acc: [0.6200]
Step: [3701/67851] train_min_loss: [0.6912] train_acc: [0.7300] test_min_loss: [1.1116] test_acc: [0.6400]
Step: [3801/67851] train_min_loss: [0.5425] train_acc: [0.8100] test_min_loss: [0.9497] test_acc: [0.6300]
Step: [3901/67851] train_min_loss: [0.6335] train_acc: [0.7900] test_min_loss: [1.4901] test_acc: [0.5600]
Step: [4001/67851] train_min_loss: [0.6914] train_acc: [0.7800] test_min_loss: [0.7439] test_acc: [0.7300]
Step: [4101/67851] train_min_loss: [0.5634] train_acc: [0.7700] test_min_loss: [1.3230] test_acc: [0.6200]
Step: [4201/67851] train_min_loss: [0.5946] train_acc: [0.7700] test_min_loss: [1.2269] test_acc: [0.6400]
Step: [4301/67851] train_min_loss: [0.6203] train_acc: [0.7900] test_min_loss: [1.1434] test_acc: [0.6600]
Step: [4401/67851] train_min_loss: [0.5808] train_acc: [0.8300] test_min_loss: [1.1607] test_acc: [0.6700]
Step: [4501/67851] train_min_loss: [0.7362] train_acc: [0.7600] test_min_loss: [1.5947] test_acc: [0.6300]
Step: [4601/67851] train_min_loss: [0.6279] train_acc: [0.7900] test_min_loss: [1.1328] test_acc: [0.6800]
Step: [4701/67851] train_min_loss: [0.4848] train_acc: [0.8300] test_min_loss: [1.4248] test_acc: [0.6500]
Step: [4801/67851] train_min_loss: [0.4777] train_acc: [0.8400] test_min_loss: [1.3279] test_acc: [0.6400]
Step: [4901/67851] train_min_loss: [0.5219] train_acc: [0.8200] test_min_loss: [1.1700] test_acc: [0.6900]
Step: [5001/67851] train_min_loss: [0.8556] train_acc: [0.7600] test_min_loss: [1.2958] test_acc: [0.7100]
Step: [5101/67851] train_min_loss: [0.4187] train_acc: [0.9000] test_min_loss: [1.6118] test_acc: [0.5700]
Step: [5201/67851] train_min_loss: [0.5911] train_acc: [0.8300] test_min_loss: [1.1764] test_acc: [0.6500]
Step: [5301/67851] train_min_loss: [0.6744] train_acc: [0.7600] test_min_loss: [1.4458] test_acc: [0.6200]
Step: [5401/67851] train_min_loss: [0.5717] train_acc: [0.8100] test_min_loss: [1.1558] test_acc: [0.6200]
Step: [5501/67851] train_min_loss: [0.4964] train_acc: [0.8100] test_min_loss: [1.0903] test_acc: [0.7400]
Step: [5601/67851] train_min_loss: [0.4477] train_acc: [0.8700] test_min_loss: [1.5353] test_acc: [0.5500]
Step: [5701/67851] train_min_loss: [0.4460] train_acc: [0.8900] test_min_loss: [1.1553] test_acc: [0.6700]
Step: [5801/67851] train_min_loss: [0.4140] train_acc: [0.9000] test_min_loss: [1.3872] test_acc: [0.6200]
Step: [5901/67851] train_min_loss: [0.3761] train_acc: [0.9200] test_min_loss: [0.7694] test_acc: [0.7900]
Step: [6001/67851] train_min_loss: [0.5220] train_acc: [0.8200] test_min_loss: [1.2655] test_acc: [0.6800]
Step: [6101/67851] train_min_loss: [0.5015] train_acc: [0.8000] test_min_loss: [1.2405] test_acc: [0.6600]
Step: [6201/67851] train_min_loss: [0.5700] train_acc: [0.8100] test_min_loss: [1.2722] test_acc: [0.6400]
Step: [6301/67851] train_min_loss: [0.4757] train_acc: [0.8600] test_min_loss: [1.3767] test_acc: [0.6800]
Step: [6401/67851] train_min_loss: [0.4867] train_acc: [0.8400] test_min_loss: [1.3713] test_acc: [0.6100]
Step: [6501/67851] train_min_loss: [0.4494] train_acc: [0.8600] test_min_loss: [1.5422] test_acc: [0.6000]
Step: [6601/67851] train_min_loss: [0.5175] train_acc: [0.8200] test_min_loss: [1.3401] test_acc: [0.6500]
Step: [6701/67851] train_min_loss: [0.5261] train_acc: [0.8100] test_min_loss: [1.5749] test_acc: [0.6300]
Step: [6801/67851] train_min_loss: [0.5470] train_acc: [0.8300] test_min_loss: [1.5212] test_acc: [0.6700]
Step: [6901/67851] train_min_loss: [0.3302] train_acc: [0.8800] test_min_loss: [1.0168] test_acc: [0.7100]
Step: [7001/67851] train_min_loss: [0.3425] train_acc: [0.9000] test_min_loss: [1.1784] test_acc: [0.6500]
Step: [7101/67851] train_min_loss: [0.4174] train_acc: [0.8300] test_min_loss: [1.7541] test_acc: [0.5900]
Step: [7201/67851] train_min_loss: [0.5137] train_acc: [0.8200] test_min_loss: [1.4593] test_acc: [0.6600]
Step: [7301/67851] train_min_loss: [0.6110] train_acc: [0.8300] test_min_loss: [1.3216] test_acc: [0.6100]
Step: [7401/67851] train_min_loss: [0.3935] train_acc: [0.8600] test_min_loss: [1.0397] test_acc: [0.7800]
Step: [7501/67851] train_min_loss: [0.4018] train_acc: [0.8900] test_min_loss: [1.3329] test_acc: [0.7100]
Step: [7601/67851] train_min_loss: [0.4140] train_acc: [0.8700] test_min_loss: [1.3104] test_acc: [0.6800]
Step: [7701/67851] train_min_loss: [0.3308] train_acc: [0.8800] test_min_loss: [1.2098] test_acc: [0.6300]
Step: [7801/67851] train_min_loss: [0.3763] train_acc: [0.9000] test_min_loss: [1.4009] test_acc: [0.6100]
Step: [7901/67851] train_min_loss: [0.5179] train_acc: [0.7800] test_min_loss: [1.5172] test_acc: [0.5900]
Step: [8001/67851] train_min_loss: [0.4573] train_acc: [0.8700] test_min_loss: [0.9307] test_acc: [0.7200]
Step: [8101/67851] train_min_loss: [0.4904] train_acc: [0.8200] test_min_loss: [1.1194] test_acc: [0.6700]
Step: [8201/67851] train_min_loss: [0.2988] train_acc: [0.8700] test_min_loss: [0.7767] test_acc: [0.7600]
Step: [8301/67851] train_min_loss: [0.2921] train_acc: [0.9100] test_min_loss: [1.3354] test_acc: [0.6400]
Step: [8401/67851] train_min_loss: [0.3292] train_acc: [0.9100] test_min_loss: [1.2421] test_acc: [0.6900]
Step: [8501/67851] train_min_loss: [0.4320] train_acc: [0.8500] test_min_loss: [1.4593] test_acc: [0.6700]
