Step: [1/67851] train_min_loss: [2.8710] train_acc: [0.1300] test_min_loss: [2.8730] test_acc: [0.1500]
Step: [101/67851] train_min_loss: [1.6060] train_acc: [0.5300] test_min_loss: [1.4026] test_acc: [0.5700]
Step: [201/67851] train_min_loss: [1.1484] train_acc: [0.6300] test_min_loss: [1.3907] test_acc: [0.5300]
Step: [301/67851] train_min_loss: [1.1627] train_acc: [0.5800] test_min_loss: [1.5732] test_acc: [0.4900]
Step: [401/67851] train_min_loss: [1.1799] train_acc: [0.6500] test_min_loss: [1.2756] test_acc: [0.6000]
Step: [501/67851] train_min_loss: [1.2603] train_acc: [0.5900] test_min_loss: [1.4127] test_acc: [0.5900]
Step: [601/67851] train_min_loss: [0.9697] train_acc: [0.6800] test_min_loss: [1.2305] test_acc: [0.5800]
Step: [701/67851] train_min_loss: [1.1680] train_acc: [0.6600] test_min_loss: [1.2239] test_acc: [0.5300]
Step: [801/67851] train_min_loss: [0.7880] train_acc: [0.7700] test_min_loss: [1.1095] test_acc: [0.6200]
Step: [901/67851] train_min_loss: [1.0305] train_acc: [0.7100] test_min_loss: [1.2465] test_acc: [0.5900]
Step: [1001/67851] train_min_loss: [0.8391] train_acc: [0.7100] test_min_loss: [1.1787] test_acc: [0.6000]
Step: [1101/67851] train_min_loss: [0.8758] train_acc: [0.7100] test_min_loss: [1.0456] test_acc: [0.6600]
Step: [1201/67851] train_min_loss: [0.8243] train_acc: [0.7700] test_min_loss: [1.1504] test_acc: [0.6800]
Step: [1301/67851] train_min_loss: [0.7687] train_acc: [0.7300] test_min_loss: [1.3602] test_acc: [0.5800]
Step: [1401/67851] train_min_loss: [0.9640] train_acc: [0.6700] test_min_loss: [1.1022] test_acc: [0.6200]
Step: [1501/67851] train_min_loss: [0.7981] train_acc: [0.7200] test_min_loss: [1.2448] test_acc: [0.6200]
Step: [1601/67851] train_min_loss: [0.8772] train_acc: [0.7000] test_min_loss: [1.0687] test_acc: [0.6700]
Step: [1701/67851] train_min_loss: [0.9433] train_acc: [0.7000] test_min_loss: [1.1722] test_acc: [0.6100]
Step: [1801/67851] train_min_loss: [0.6927] train_acc: [0.7600] test_min_loss: [1.2947] test_acc: [0.6000]
Step: [1901/67851] train_min_loss: [0.8428] train_acc: [0.8000] test_min_loss: [1.0569] test_acc: [0.6400]
Step: [2001/67851] train_min_loss: [0.9845] train_acc: [0.6600] test_min_loss: [1.2361] test_acc: [0.6600]
Step: [2101/67851] train_min_loss: [0.7877] train_acc: [0.7400] test_min_loss: [0.9177] test_acc: [0.6800]
Step: [2201/67851] train_min_loss: [0.8428] train_acc: [0.7200] test_min_loss: [1.1617] test_acc: [0.6800]
Step: [2301/67851] train_min_loss: [0.7405] train_acc: [0.7600] test_min_loss: [1.0270] test_acc: [0.7100]
Step: [2401/67851] train_min_loss: [0.6625] train_acc: [0.7900] test_min_loss: [1.0197] test_acc: [0.7500]
Step: [2501/67851] train_min_loss: [0.7400] train_acc: [0.7100] test_min_loss: [1.4417] test_acc: [0.6100]
Step: [2601/67851] train_min_loss: [0.8229] train_acc: [0.7100] test_min_loss: [1.3189] test_acc: [0.6500]
Step: [2701/67851] train_min_loss: [0.6094] train_acc: [0.8500] test_min_loss: [0.9436] test_acc: [0.7000]
Step: [2801/67851] train_min_loss: [0.6336] train_acc: [0.7900] test_min_loss: [0.9677] test_acc: [0.6600]
Step: [2901/67851] train_min_loss: [0.7208] train_acc: [0.7100] test_min_loss: [1.3577] test_acc: [0.5800]
Step: [3001/67851] train_min_loss: [0.5396] train_acc: [0.8100] test_min_loss: [1.0854] test_acc: [0.6400]
Step: [3101/67851] train_min_loss: [0.6275] train_acc: [0.7700] test_min_loss: [1.0427] test_acc: [0.7000]
Step: [3201/67851] train_min_loss: [0.8037] train_acc: [0.7400] test_min_loss: [1.0714] test_acc: [0.7200]
Step: [3301/67851] train_min_loss: [0.6043] train_acc: [0.7900] test_min_loss: [1.0623] test_acc: [0.6600]
Step: [3401/67851] train_min_loss: [0.7503] train_acc: [0.7600] test_min_loss: [1.0292] test_acc: [0.7100]
Step: [3501/67851] train_min_loss: [0.5615] train_acc: [0.7500] test_min_loss: [0.9891] test_acc: [0.7100]
Step: [3601/67851] train_min_loss: [0.6334] train_acc: [0.7600] test_min_loss: [1.0956] test_acc: [0.6500]
Step: [3701/67851] train_min_loss: [0.5300] train_acc: [0.8500] test_min_loss: [1.0514] test_acc: [0.6900]
Step: [3801/67851] train_min_loss: [0.4897] train_acc: [0.7900] test_min_loss: [1.0812] test_acc: [0.6900]
Step: [3901/67851] train_min_loss: [0.7925] train_acc: [0.7300] test_min_loss: [1.0383] test_acc: [0.7200]
Step: [4001/67851] train_min_loss: [0.4335] train_acc: [0.8300] test_min_loss: [1.2176] test_acc: [0.6500]
Step: [4101/67851] train_min_loss: [0.5616] train_acc: [0.8100] test_min_loss: [0.9800] test_acc: [0.6700]
Step: [4201/67851] train_min_loss: [0.7093] train_acc: [0.7700] test_min_loss: [1.0784] test_acc: [0.7000]
Step: [4301/67851] train_min_loss: [0.4090] train_acc: [0.8500] test_min_loss: [1.0638] test_acc: [0.7100]
Step: [4401/67851] train_min_loss: [0.5627] train_acc: [0.8300] test_min_loss: [0.9236] test_acc: [0.7100]
Step: [4501/67851] train_min_loss: [0.5324] train_acc: [0.8200] test_min_loss: [0.8051] test_acc: [0.7200]
Step: [4601/67851] train_min_loss: [0.8105] train_acc: [0.7400] test_min_loss: [1.1268] test_acc: [0.6700]
Step: [4701/67851] train_min_loss: [0.5247] train_acc: [0.8400] test_min_loss: [1.1914] test_acc: [0.6700]
Step: [4801/67851] train_min_loss: [0.5151] train_acc: [0.8100] test_min_loss: [1.1049] test_acc: [0.7100]
Step: [4901/67851] train_min_loss: [0.6277] train_acc: [0.7700] test_min_loss: [1.0463] test_acc: [0.6800]
Step: [5001/67851] train_min_loss: [0.5348] train_acc: [0.8500] test_min_loss: [1.0159] test_acc: [0.6700]
